School Code,School Name,Grades Offered,Graduation Rate,Graduation Rate SD,Enrollment,Asian,Black non-Hispanic,Multiracial,Pacific / Hawaiian,White non-Hispanic,Hispanic / Latino,Native American / Alaskan,Limited English Proficiency,Free or Reduced Lunch,Special Education,Special Education Level 1,Special Education Level 2,Special Education Level 3,Special Education Level 4,MGP Math,MGP Math SD,MGP Math N Size,MGP Reading,MGP Reading SD,MGP Reading N Size,Academic Growth Model,Withdrawal,Withdrawal Mean,Withdrawal Variation,Withdrawal SD,Suspension,Suspension Mean,Suspension Variation,Suspension SD,Attendance,Attendance Mean,Attendance Variation,Attendance SD,Truancy,Truancy Mean,Truancy Variation,Truancy SD,School Culture Model,Commute NC 1,Commute NC 2,Commute NC 3,Commute NC 4,Commute NC 5,Commute NC 6,Commute NC 7,Commute NC 8,Commute NC 9,Commute NC 10,Commute NC 11,Commute NC 12,Commute NC 13,Commute NC 14,Commute NC 15,Commute NC 16,Commute NC 17,Commute NC 18,Commute NC 19,Commute NC 20,Commute NC 21,Commute NC 22,Commute NC 23,Commute NC 24,Commute NC 25,Commute NC 26,Commute NC 27,Commute NC 28,Commute NC 29,Commute NC 30,Commute NC 31,Commute NC 32,Commute NC 33,Commute NC 34,Commute NC 35,Commute NC 36,Commute NC 37,Commute NC 38,Commute NC 39,Commute NC 1 Normalized Model,Commute NC 2 Normalized Model,Commute NC 3 Normalized Model,Commute NC 4 Normalized Model,Commute NC 5 Normalized Model,Commute NC 6 Normalized Model,Commute NC 7 Normalized Model,Commute NC 8 Normalized Model,Commute NC 9 Normalized Model,Commute NC 10 Normalized Model,Commute NC 11 Normalized Model,Commute NC 12 Normalized Model,Commute NC 13 Normalized Model,Commute NC 14 Normalized Model,Commute NC 15 Normalized Model,Commute NC 16 Normalized Model,Commute NC 17 Normalized Model,Commute NC 18 Normalized Model,Commute NC 19 Normalized Model,Commute NC 20 Normalized Model,Commute NC 21 Normalized Model,Commute NC 22 Normalized Model,Commute NC 23 Normalized Model,Commute NC 24 Normalized Model,Commute NC 25 Normalized Model,Commute NC 26 Normalized Model,Commute NC 27 Normalized Model,Commute NC 28 Normalized Model,Commute NC 29 Normalized Model,Commute NC 30 Normalized Model,Commute NC 31 Normalized Model,Commute NC 32 Normalized Model,Commute NC 33 Normalized Model,Commute NC 34 Normalized Model,Commute NC 35 Normalized Model,Commute NC 36 Normalized Model,Commute NC 37 Normalized Model,Commute NC 38 Normalized Model,Commute NC 39 Normalized Model
183,Tree of Life Community PCS,"[""01"", ""02"", ""03"", ""04"", ""05"", ""06"", ""07"", ""08"", ""KG"", ""PK"", ""PS""]",,,314,0,0.997,0,0,0.003,0,0,0.01,1,0.11,0.5,0.33,0.08,0.08,46.3,-0.305465207793921,94,49.7,-0.066993062501136,90,-0.186229135147529,0.11,0.07,0.0016,-0.90547343524926,0.15,0.1,0.0025,-0.495693776454502,0.94,0.93,0.0001,0.184114923579663,0.02,0.12,0.01,0.665462529512882,-0.137897439652804,,,,,,,,11,-1,,,,,,,,-1,14,-1,-1,-1,79,47,-1,11,,,,-1,-1,-1,-1,15,-1,-1,-1,-1,-1,10,-1,-1,-1,-1,-1,-1,-1,0.373160442354017,0.251577302713314,-1,-1,-1,-1,-1,-1,-1,0.251577302713314,0.420983345526985,0.251577302713314,0.251577302713314,0.251577302713314,1.000079,0.771368404383905,0.251577302713314,0.373160442354017,-1,-1,-1,0.251577302713314,0.251577302713314,0.251577302713314,0.251577302713314,0.435759670330595,0.251577302713314,0.251577302713314,0.251577302713314,0.251577302713314,0.251577302713314,0.35579403348241
184,Capital City PCS - Lower School,"[""01"", ""02"", ""03"", ""04"", ""KG"", ""PK"", ""PS""]",,,325,0.019,0.351,0.068,0,0.228,0.335,0,0.28,0.55,0.1,0.36,0.12,0.28,0.24,35.7,-1.17819493992839,47,39.2,-1.22899662446776,48,-1.20359578219808,0.02,0.07,0.0025,1.13184179406157,0.04,0.05,0.0001,0.0991387552909,0.95,0.93,0.0004,0.368229847159328,0.07,0.17,0.01,0.665462529512882,0.566168231506171,-1,70,-1,-1,,,-1,-1,,-1,-1,-1,,-1,-1,-1,37,63,32,-1,-1,15,-1,-1,-1,-1,,,,,-1,,-1,,-1,,-1,-1,-1,0.267261241912424,1.00007,0.267261241912424,0.267261241912424,-1,-1,0.267261241912424,0.267261241912424,-1,0.267261241912424,0.267261241912424,0.267261241912424,-1,0.267261241912424,0.267261241912424,0.267261241912424,0.72706617999997,0.948746298050514,0.676155403782813,0.267261241912424,0.267261241912424,0.462925049886276,0.267261241912424,0.267261241912424,0.267261241912424,0.267261241912424,-1,-1,-1,-1,0.267261241912424,-1,0.267261241912424,-1,0.267261241912424,-1,0.267261241912424,0.267261241912424,0.267261241912424
186,Friendship PCS - Collegiate Academy,"[""09"", ""10"", ""11"", ""12""]",0.91,1.12968893599637,1040,0,0.995,0.001,0.001,0.001,0.001,0,0,1,0.15,0.21,0.35,0.35,0.09,53.1,0.254399148669704,180,46.5,-0.421127481386204,180,-0.08336416635825,0.07,0.14,0.0049,1.5845785116862,0.21,0.22,0.0001,0.0991387552909,0.88,0.84,0.0016,0.736459694318659,0.46,0.39,0.0049,-0.465823770659017,0.488588297659187,,-1,,,,,-1,13,11,,,,,,,,-1,14,13,-1,21,17,61,12,58,22,-1,22,12,42,62,122,109,71,26,29,46,42,77,-1,0.202444082544729,-1,-1,-1,-1,0.202444082544729,0.326444274618686,0.300284099737938,-1,-1,-1,-1,-1,-1,-1,0.202444082544729,0.338767742947079,0.326444274618686,0.202444082544729,0.41490790933914,0.3733054438274,0.707167781186548,0.31363702409359,0.689557699829937,0.424672290065201,0.202444082544729,0.424672290065201,0.31363702409359,0.586780694038468,0.712941177218325,1.000122,0.945329938696779,0.76293875598052,0.461669535748483,0.487578913375838,0.614089304928788,0.586780694038468,0.794524947309077
188,Howard Road Academy PCS - Howard Road Main.,"[""KG"", ""PK"", ""PS""]",,,419,,,,,,,,,,,,,,,49,-0.083166125080423,152,57.4,0.785142882941055,151,0.350988378930316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,-1,,,,,-1,-1,-1,,,,,,,,,,-1,-1,-1,-1,-1,,,-1,-1,38,-1,-1,-1,15,24,20,10,37,56,66,65,-1,0.27524094128159,-1,-1,-1,-1,0.27524094128159,0.27524094128159,0.27524094128159,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.27524094128159,0.27524094128159,0.27524094128159,0.27524094128159,0.27524094128159,-1,-1,0.27524094128159,0.27524094128159,0.758824910639328,0.27524094128159,0.27524094128159,0.27524094128159,0.476746294622796,0.603046689155527,0.55050188256318,0.389259472080762,0.748773309127626,0.921188372943676,1.000066,0.992460326897746
189,KIPP DC - KEY Academy PCS,"[""05"", ""06"", ""07"", ""08""]",,,327,0,0.96,0.028,0,0,0.009,0,0,0.81,0.13,0,0.63,0.37,0,71.4,1.76109293150563,296,70.2,2.20168055848132,296,1.98138674499348,0.05,0.08,0.0009,0.679105076436945,0.34,0.22,0.0144,-1.1896650634908,0.95,0.93,0.0004,0.368229847159328,0.1,0.12,0.0004,0.133092505902576,-0.002309408497989,,-1,,,,,,,-1,,,,,,,,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,12,15,23,25,112,12,-1,-1,-1,20,14,-1,0.211288563682129,-1,-1,-1,-1,-1,-1,0.211288563682129,-1,-1,-1,-1,-1,-1,-1,0.211288563682129,0.211288563682129,-1,0.211288563682129,0.211288563682129,0.211288563682129,0.211288563682129,0.211288563682129,0.211288563682129,0.211288563682129,0.211288563682129,0.211288563682129,0.327338835353989,0.3659775273557,0.453186483587483,0.472480591261534,1.000112,0.327338835353989,0.211288563682129,0.211288563682129,0.211288563682129,0.422597127364258,0.353567390593274
190,KIPP DC - LEAD Academy PCS,"[""01"", ""02""]",,,107,0,0.925,0.028,0,0.009,0.028,0,0.03,0.76,0.06,0.67,0.33,0,0,,,,,,,,0.03,0.07,0.0016,0.90547343524926,0.01,0.05,0.0016,0.396555021163602,0.94,0.93,0.0001,0.184114923579663,0.07,0.12,0.0025,0.332731264756441,0.454718661187241,,-1,-1,,,,13,-1,-1,,,,,,,,-1,10,-1,-1,11,-1,-1,-1,-1,-1,,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.620173672946042,0.620173672946042,-1,-1,-1,1.000013,0.620173672946042,0.620173672946042,-1,-1,-1,-1,-1,-1,-1,0.620173672946042,0.877068019307029,0.620173672946042,0.620173672946042,0.9198772110078,0.620173672946042,0.620173672946042,0.620173672946042,0.620173672946042,0.620173672946042,-1,-1,-1,0.620173672946042,0.620173672946042,0.620173672946042,0.620173672946042,0.620173672946042,0.620173672946042,0.620173672946042,0.620173672946042,0.620173672946042,0.620173672946042
191,Thurgood Marshall Academy PCS,"[""09"", ""10"", ""11"", ""12""]",0.78,0.471125879137497,397,0,0.997,0,0,0,0.003,0,0,0.8,0.09,0.42,0.44,0.14,0,85.1,2.88905494379264,82,74.1,2.6332818814975,82,2.76116841264507,0.07,0.14,0.0049,1.5845785116862,0.08,0.21,0.0169,1.2888038187817,0.93,0.84,0.0081,1.65703431221698,0.21,0.39,0.0324,1.19783255312319,1.43206229895202,,-1,-1,,,,-1,-1,-1,,,-1,,,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20,-1,-1,-1,14,15,45,10,19,51,42,88,-1,0.238365647311398,0.238365647311398,-1,-1,-1,0.238365647311398,0.238365647311398,0.238365647311398,-1,-1,0.238365647311398,-1,-1,-1,-1,0.238365647311398,0.238365647311398,0.238365647311398,0.238365647311398,0.238365647311398,0.238365647311398,0.238365647311398,0.238365647311398,0.238365647311398,0.238365647311398,0.238365647311398,0.476751294622796,0.238365647311398,0.238365647311398,0.238365647311398,0.398876017608733,0.412876411922385,0.715141941934194,0.337109931231621,0.464679188642293,0.761329828383828,0.690891279707757,1.000088
193,Latin American Montessori Bilingual PCS,"[""01"", ""02"", ""03"", ""04"", ""05"", ""KG"", ""PK"", ""PS""]",,,273,0,0.19,0.033,0,0.216,0.56,0,0.52,0.3,0.12,0.38,0.47,0.09,0.06,72,1.81049272766419,19,63.5,1.46021161894071,19,1.63535217330245,0.01,0.07,0.0036,1.35821015287389,0.02,0.05,0.0009,0.297416265872701,0.94,0.93,0.0001,0.184114923579663,0.11,0.17,0.0036,0.399277517707729,0.559754715008496,-1,27,-1,,,,-1,-1,-1,-1,-1,-1,-1,-1,,-1,56,48,10,15,15,11,-1,-1,10,-1,,,,,-1,,-1,-1,-1,,,,-1,0.298807152333598,0.694392074829414,0.298807152333598,-1,-1,-1,0.298807152333598,0.298807152333598,0.298807152333598,0.298807152333598,0.298807152333598,0.298807152333598,0.298807152333598,0.298807152333598,-1,0.298807152333598,1.000056,0.925868099772552,0.422587127364258,0.517564169506766,0.517564169506766,0.443213630213959,0.298807152333598,0.298807152333598,0.422587127364258,0.298807152333598,-1,-1,-1,-1,0.298807152333598,-1,0.298807152333598,0.298807152333598,0.298807152333598,-1,-1,-1,0.298807152333598
195,Eagle Center -McGogney,"[""01"", ""02"", ""03"", ""KG"", ""PK"", ""PS""]",,,640,0.002,0.952,0.002,0,0.013,0.005,0.028,0,0.65,0.14,0.38,0.35,0.07,0.21,,,,,,,,0.04,0.07,0.0009,0.679105076436945,0.02,0.04,0.0004,0.198277510581801,0.83,0.93,0.01,-1.84114923579665,0.07,0.18,0.0121,0.73200878246417,-0.057939466578433,,-1,,,,,-1,-1,16,,,,,,,-1,-1,-1,-1,-1,-1,-1,13,-1,-1,10,-1,30,-1,-1,12,33,33,44,19,23,33,63,158,-1,0.177892016741205,-1,-1,-1,-1,0.177892016741205,0.177892016741205,0.318238913670292,-1,-1,-1,-1,-1,-1,0.177892016741205,0.177892016741205,0.177892016741205,0.177892016741205,0.177892016741205,0.177892016741205,0.177892016741205,0.286855258066447,0.177892016741205,0.177892016741205,0.251587302713314,0.177892016741205,0.435774670330595,0.177892016741205,0.177892016741205,0.275601127304775,0.457045865785714,0.457045865785714,0.527757002169008,0.346794380551968,0.381558870205102,0.457045865785714,0.631517018290477,1.000158
196,DC Prep - Edgewood Middle Campus,"[""04"", ""05"", ""06"", ""07"", ""08""]",,,287,0.003,0.916,0.031,0,0,0.049,0,0.01,0.79,0.15,0.26,0.29,0.4,0.05,69.5,1.60466024367021,253,64.5,1.5708786248423,252,1.58776943425625,0.09,0.07,0.0004,-0.45273671762463,0.48,0.2,0.0784,-2.77588514814521,0.95,0.93,0.0004,0.368229847159328,0.08,0.12,0.0016,0.266185011805153,-0.64855175170134,,-1,-1,,,,-1,-1,-1,,,,,,,,-1,12,12,12,68,23,14,14,-1,,-1,-1,-1,-1,-1,-1,11,-1,-1,-1,-1,10,10,-1,0.27116307227332,0.27116307227332,-1,-1,-1,0.27116307227332,0.27116307227332,0.27116307227332,-1,-1,-1,-1,-1,-1,-1,0.27116307227332,0.420096025208403,0.420096025208403,0.420096025208403,1.000068,0.5816029980378,0.453756606486515,0.453756606486515,0.27116307227332,-1,0.27116307227332,0.27116307227332,0.27116307227332,0.27116307227332,0.27116307227332,0.27116307227332,0.402210833269922,0.27116307227332,0.27116307227332,0.27116307227332,0.27116307227332,0.383492494423685,0.383492494423685
198,Two Rivers PCS - Elementary and Middle School,"[""01"", ""02"", ""03"", ""04"", ""05"", ""06"", ""07"", ""08"", ""KG"", ""PK"", ""PS""]",,,502,0.006,0.629,0.016,0.002,0.268,0.079,0,0.04,0.39,0.21,0.39,0.3,0.28,0.03,57.5,0.616664320499108,204,56.5,0.68554257762963,204,0.651103449064369,0.01,0.07,0.0036,1.35821015287389,0.07,0.1,0.0009,0.297416265872701,0.94,0.93,0.0001,0.184114923579663,0.21,0.15,0.0036,-0.399277517707729,0.360115956154631,-1,17,,,,,10,-1,-1,,,,,,-1,,13,-1,-1,-1,29,16,56,13,109,48,,10,-1,-1,-1,18,22,18,-1,-1,-1,-1,17,0.21417646843906,0.394938894495979,-1,-1,-1,-1,0.302901266407691,0.21417646843906,0.21417646843906,-1,-1,-1,-1,-1,0.21417646843906,-1,0.345362178435206,0.21417646843906,0.21417646843906,0.21417646843906,0.515834240252132,0.383146514088461,0.716827559068793,0.345362178435206,1.000109,0.663649516331197,-1,0.302901266407691,0.21417646843906,0.21417646843906,0.21417646843906,0.406389276887158,0.449282350337442,0.406389276887158,0.21417646843906,0.21417646843906,0.21417646843906,0.21417646843906,0.394938894495979
199,DC Bilingual PCS,"[""01"", ""02"", ""03"", ""04"", ""05"", ""06"", ""KG"", ""PK"", ""PS""]",,,339,0,0.103,0,0,0.05,0.847,0,0.66,0.86,0.16,0.51,0.24,0.02,0.22,47.6,-0.198432316117051,61,65.3,1.65941222956356,61,0.730489956723256,0.01,0.07,0.0036,1.35821015287389,0.04,0.05,0.0001,0.0991387552909,0.94,0.93,0.0001,0.184114923579663,0.3,0.17,0.0169,-0.865101288366746,0.194090635844427,-1,137,-1,,,,13,-1,,,,,,-1,-1,-1,23,62,12,-1,11,-1,-1,-1,-1,,,,,,-1,,-1,-1,,,,-1,-1,0.191040179975218,1.000137,0.191040179975218,-1,-1,-1,0.308056034248309,0.191040179975218,-1,-1,-1,-1,-1,0.191040179975218,0.191040179975218,0.191040179975218,0.409758538706166,0.672783892408406,0.295970174200194,0.191040179975218,0.283369378741338,0.191040179975218,0.191040179975218,0.191040179975218,0.191040179975218,-1,-1,-1,-1,-1,0.191040179975218,-1,0.191040179975218,0.191040179975218,-1,-1,-1,0.191040179975218,0.191040179975218
202,Aiton Elementary School,"[""01"", ""02"", ""03"", ""04"", ""05"", ""KG"", ""PK"", ""PS""]",,,252,0,1,0,0,0,0,0,0,0.99,0.11,0.57,0.36,0.04,0.04,43.8,-0.511297691787901,46,44.8,-0.609261391418896,47,-0.560279541603398,0.08,0.07,0.0001,-0.226368358812315,0.15,0.05,0.01,-0.991387552909004,0.91,0.93,0.0004,-0.36822984715933,0.41,0.17,0.0576,-1.59711007083092,-0.795773957427891,,-1,,,,,,,,,,,,,,,,-1,,,,,,-1,,-1,,,-1,50,146,12,18,-1,-1,-1,-1,,-1,-1,0.185058302549401,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.185058302549401,-1,-1,-1,-1,-1,0.185058302549401,-1,0.185058302549401,-1,-1,0.185058302549401,0.585255735980653,1.000146,0.286703089540498,0.351141441588392,0.185058302549401,0.185058302549401,0.185058302549401,0.185058302549401,-1,0.185058302549401
203,Amidon-Bowen Elementary School,"[""01"", ""02"", ""03"", ""04"", ""05"", ""KG"", ""PK"", ""PS""]",,,293,0.02,0.92,0,0,0.02,0.05,0,0.03,0.99,0.12,0.6,0.29,0.03,0.09,38.3,-0.964129156574656,58,40.3,-1.10726291797602,59,-1.03569603727534,0.06,0.07,0.0001,0.226368358812315,0.16,0.05,0.0121,-1.0905263081999,0.94,0.93,0.0001,0.184114923579663,0.15,0.17,0.0004,0.133092505902576,-0.136737629976337,,-1,,,,,-1,-1,243,,,,,,,,,,-1,,,,,,-1,,10,-1,-1,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.143443827637312,-1,-1,-1,-1,0.143443827637312,0.143443827637312,1.000243,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.143443827637312,-1,-1,-1,-1,-1,0.143443827637312,-1,0.202870206483395,0.143443827637312,0.143443827637312,-1,-1,0.143443827637312,0.143443827637312,0.143443827637312,0.143443827637312,0.143443827637312,0.143443827637312,0.143443827637312,0.143443827637312
204,Bancroft Elementary School,"[""01"", ""02"", ""03"", ""04"", ""05"", ""KG"", ""PK"", ""PS""]",,,473,0.07,0.08,0.01,0,0.1,0.74,0,0.65,0.77,0.12,0.71,0.26,0,0.03,60.8,0.88836319937116,103,63.5,1.46021161894071,103,1.17428740915594,0.03,0.07,0.0016,0.90547343524926,0,0.05,0.0025,0.495693776454502,0.96,0.93,0.0009,0.552344770738992,0.04,0.17,0.0169,0.865101288366746,0.704653317702375,-1,343,,,,,-1,-1,,,,-1,,-1,,-1,27,61,10,-1,-1,-1,-1,,-1,,,,,,-1,-1,-1,,-1,,,,-1,0.120736322104074,1.000343,-1,-1,-1,-1,0.120736322104074,0.120736322104074,-1,-1,-1,0.120736322104074,-1,0.120736322104074,-1,0.120736322104074,0.280592858874847,0.421774843260649,0.170756944190628,0.120736322104074,0.120736322104074,0.120736322104074,0.120736322104074,-1,0.120736322104074,-1,-1,-1,-1,-1,0.120736322104074,0.120736322104074,0.120736322104074,-1,0.120736322104074,-1,-1,-1,0.120736322104074
205,Barnard Elementary School,"[""01"", ""02"", ""03"", ""04"", ""05"", ""KG"", ""PK"", ""PS""]",,,569,0.01,0.52,0.03,0,0.03,0.41,0,0.31,0.99,0.14,0.41,0.25,0.01,0.33,33.5,-1.3593275258431,104,45.9,-0.487527684927154,106,-0.923427605385125,0.03,0.07,0.0016,0.90547343524926,0.02,0.05,0.0009,0.297416265872701,0.95,0.93,0.0004,0.368229847159328,0.05,0.17,0.0144,0.798555035415458,0.592418645924187,-1,13,-1,,,-1,-1,-1,-1,-1,-1,,,,,-1,28,322,118,-1,10,-1,-1,-1,-1,-1,,-1,,-1,,-1,-1,,,,-1,-1,-1,0.124611196569807,0.200942517013936,0.124611196569807,-1,-1,0.124611196569807,0.124611196569807,0.124611196569807,0.124611196569807,0.124611196569807,0.124611196569807,-1,-1,-1,-1,0.124611196569807,0.294911912309794,1.000322,0.605477089573447,0.124611196569807,0.17623684421256,0.124611196569807,0.124611196569807,0.124611196569807,0.124611196569807,0.124611196569807,-1,0.124611196569807,-1,0.124611196569807,-1,0.124611196569807,0.124611196569807,-1,-1,-1,0.124611196569807,0.124611196569807,0.124611196569807
206,Beers Elementary School,"[""01"", ""02"", ""03"", ""04"", ""05"", ""KG"", ""PK"", ""PS""]",,,384,0,0.99,0,0,0,0,0,0,0.99,0.22,0.27,0.26,0.13,0.34,48.5,-0.124332621879219,70,51.9,0.176474350482346,71,0.026070864301564,0.04,0.07,0.0009,0.679105076436945,0.01,0.05,0.0016,0.396555021163602,0.91,0.93,0.0004,-0.36822984715933,0.07,0.17,0.01,0.665462529512882,0.343223194988525,,,,,,,,-1,-1,,,,,,,,-1,-1,,-1,,-1,-1,-1,,-1,,-1,,-1,13,27,36,102,73,34,11,28,24,-1,-1,-1,-1,-1,-1,-1,0.221403721385024,0.221403721385024,-1,-1,-1,-1,-1,-1,-1,0.221403721385024,0.221403721385024,-1,0.221403721385024,-1,0.221403721385024,0.221403721385024,0.221403721385024,-1,0.221403721385024,-1,0.221403721385024,-1,0.221403721385024,0.357015773647708,0.514522755427527,0.594124525786005,1.000102,0.846055431560966,0.577384269189626,0.328405788714593,0.523964831995584,0.485095250072666
210,"William E. Doar, Jr. PCS for the Performing Arts","[""01"", ""02"", ""03"", ""04"", ""05"", ""06"", ""07"", ""08"", ""KG"", ""PK"", ""PS""]",,,422,0,0.953,0,0,0.009,0.038,0,0.02,0.86,0.08,0.52,0.28,0.14,0.07,49.4,-0.050232927641386,113,49.4,-0.100193164271612,113,-0.075213045956499,0.08,0.07,0.0001,-0.226368358812315,0.14,0.1,0.0016,-0.396555021163602,0.88,0.93,0.0025,-0.920574617898324,0.4,0.15,0.0625,-1.6636563237822,-0.801788580414111,-1,18,-1,,,,-1,-1,-1,,,,,,,,-1,46,17,14,65,28,28,-1,19,-1,,-1,-1,-1,10,15,19,15,-1,-1,-1,10,21,0.277350098112615,0.526252811584218,0.277350098112615,-1,-1,-1,0.277350098112615,0.277350098112615,0.277350098112615,-1,-1,-1,-1,-1,-1,-1,0.277350098112615,0.841290499353373,0.511425311956759,0.464109480892257,1.000065,0.656358123313894,0.656358123313894,0.277350098112615,0.540673873563249,0.277350098112615,-1,0.277350098112615,0.277350098112615,0.277350098112615,0.392242270276368,0.480399461415261,0.540673873563249,0.480399461415261,0.277350098112615,0.277350098112615,0.277350098112615,0.392242270276368,0.568419560058805
212,Brent Elementary School,"[""01"", ""02"", ""03"", ""04"", ""05"", ""KG"", ""PK"", ""PS""]",,,358,0.02,0.22,0.05,0,0.64,0.08,0,0.01,0.11,0.08,0.76,0.14,0,0.1,53,0.246165849309944,57,53.6,0.364608260515038,55,0.305387054912491,0.04,0.07,0.0009,0.679105076436945,0,0.05,0.0025,0.495693776454502,0.96,0.93,0.0009,0.552344770738992,0.07,0.17,0.01,0.665462529512882,0.59815153828583,,-1,-1,,,,,,-1,,,,,,,,-1,-1,,,-1,,-1,,42,231,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.147122471584125,0.147122471584125,-1,-1,-1,-1,-1,0.147122471584125,-1,-1,-1,-1,-1,-1,-1,0.147122471584125,0.147122471584125,-1,-1,0.147122471584125,-1,0.147122471584125,-1,0.426443432711221,1.000231,0.147122471584125,-1,0.147122471584125,0.147122471584125,0.147122471584125,0.147122471584125,0.147122471584125,0.147122471584125,0.147122471584125,0.147122471584125,0.147122471584125,0.147122471584125,0.147122471584125
213,Brightwood Education Campus,"[""01"", ""02"", ""03"", ""04"", ""05"", ""06"", ""07"", ""08"", ""KG"", ""PK"", ""PS""]",,,573,0.01,0.27,0,0,0.01,0.71,0,0.49,0.99,0.1,0.64,0.34,0.02,0,55.8,0.476698231383201,172,53.5,0.35354155992488,171,0.41511989565404,0.04,0.07,0.0009,0.679105076436945,0,0.1,0.01,0.991387552909004,0.96,0.93,0.0009,0.552344770738992,0.03,0.12,0.0081,0.598916276561593,0.705438419161634,,-1,,,,,,-1,-1,,,,,,,-1,302,224,-1,-1,,-1,-1,,,,,,-1,,-1,,-1,,,,,,,-1,0.128671253163745,-1,-1,-1,-1,-1,0.128671253163745,0.128671253163745,-1,-1,-1,-1,-1,-1,0.128671253163745,1.000302,0.861456752689211,0.128671253163745,0.128671253163745,-1,0.128671253163745,0.128671253163745,-1,-1,-1,-1,-1,0.128671253163745,-1,0.128671253163745,-1,0.128671253163745,-1,-1,-1,-1,-1,-1
220,Burroughs Education Campus,"[""01"", ""02"", ""03"", ""04"", ""05"", ""06"", ""07"", ""08"", ""KG"", ""PK"", ""PS""]",,,283,0,0.88,0,0,0.01,0.1,0,0.06,0.99,0.25,0.38,0.25,0.04,0.32,54.5,0.369665339706332,106,52.1,0.198607751662663,105,0.284136545684498,0.05,0.07,0.0004,0.45273671762463,0.08,0.1,0.0004,0.198277510581801,0.96,0.93,0.0009,0.552344770738992,0.01,0.12,0.0121,0.73200878246417,0.483841945352398,,-1,,,,,,-1,-1,,,,,,,,-1,-1,16,11,-1,122,14,65,-1,11,,-1,,-1,-1,-1,-1,-1,,,-1,-1,-1,-1,0.202444082544729,-1,-1,-1,-1,-1,0.202444082544729,0.202444082544729,-1,-1,-1,-1,-1,-1,-1,0.202444082544729,0.202444082544729,0.362158984170074,0.300284099737938,0.202444082544729,1.000122,0.338767742947079,0.729987520029285,0.202444082544729,0.300284099737938,-1,0.202444082544729,-1,0.202444082544729,0.202444082544729,0.202444082544729,0.202444082544729,0.202444082544729,-1,-1,0.202444082544729,0.202444082544729,0.202444082544729
221,Burrville Elementary School,"[""01"", ""02"", ""03"", ""04"", ""05"", ""KG"", ""PK"", ""PS""]",,,357,0,0.99,0,0,0,0.01,0,0,0.99,0.09,0.75,0.22,0.03,0,32.4,-1.44989381880045,69,33.6,-1.84873185751663,71,-1.64931283815854,0.04,0.07,0.0009,0.679105076436945,0.15,0.05,0.01,-0.991387552909004,0.91,0.93,0.0004,-0.36822984715933,0.34,0.17,0.0289,-1.1312863001719,-0.452949655950822,,-1,,,,,-1,,,,,,,,,,,-1,-1,-1,-1,,-1,,-1,,-1,-1,-1,15,236,14,30,12,-1,-1,-1,-1,-1,-1,0.145555627434896,-1,-1,-1,-1,0.145555627434896,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.145555627434896,0.145555627434896,0.145555627434896,0.145555627434896,-1,0.145555627434896,-1,0.145555627434896,-1,0.145555627434896,0.145555627434896,0.145555627434896,0.252124742044805,1.000236,0.243575150223727,0.356567016406146,0.225505808400849,0.145555627434896,0.145555627434896,0.145555627434896,0.145555627434896,0.145555627434896
224,Cleveland Elementary School,"[""01"", ""02"", ""03"", ""04"", ""05"", ""KG"", ""PK"", ""PS""]",,,297,0,0.67,0.01,0,0.02,0.29,0,0.21,0.99,0.1,0.64,0.14,0.04,0.18,44.7,-0.437197997550068,61,47.2,-0.343660577255095,60,-0.390429287402581,0.03,0.07,0.0016,0.90547343524926,0,0.05,0.0025,0.495693776454502,0.95,0.93,0.0004,0.368229847159328,0.09,0.17,0.0064,0.532370023610305,0.575441770618349,,31,26,,,-1,81,13,-1,,,,-1,,,,10,16,-1,,23,-1,19,-1,13,,-1,,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,0.618671484758891,0.566583723732532,-1,-1,0.248451997499977,1.000081,0.400629808384888,0.248451997499977,-1,-1,-1,0.248451997499977,-1,-1,-1,0.351374184463153,0.444460444444444,0.248451997499977,-1,0.532893169256969,0.248451997499977,0.484341104837853,0.248451997499977,0.400629808384888,-1,0.248451997499977,-1,0.248451997499977,0.248451997499977,0.248451997499977,0.248451997499977,0.248451997499977,0.248451997499977,0.248451997499977,-1,0.248451997499977,0.248451997499977,0.248451997499977
